peptide,1,2,3,4,5
DiSul-2,5104.51,2552.76,1702.18,1276.88,1021.71
DiSul-2,5105.5,2553.25,1702.5,1277.13,1021.91
DiSul-17,5109.24,2555.12,1703.75,1278.07,1022.65
PO-CHH-reduced,5109.26,2555.13,1703.76,1278.07,1022.66
DiSul-3,5109.47,2555.24,1703.83,1278.12,1022.7
SG-CHH-reduced,5111.24,2556.12,1704.42,1278.57,1023.05
DiSul-11,5112.28,2556.65,1704.77,1278.83,1023.26
DiSul-3,5113.27,2557.14,1705.09,1279.07,1023.46
DiSul-17,5119.22,2560.11,1707.08,1280.56,1024.65
PO-CHH-reduced,5119.24,2560.13,1707.09,1280.57,1024.66
DiSul-17,5120.21,2560.61,1707.41,1280.81,1024.85
PO-CHH-reduced,5120.23,2560.62,1707.41,1280.81,1024.85
DiSul-19,5122.26,2561.63,1708.09,1281.32,1025.26
DiSul-2,5122.52,2561.77,1708.18,1281.39,1025.31
DiSul-25,5126.26,2563.64,1709.43,1282.32,1026.06
DiSul-11,5130.3,2565.65,1710.77,1283.33,1026.87
SG-CHH-pyro-Q-reduced,5136.22,2568.62,1712.75,1284.81,1028.05
DiSul-25,5136.25,2568.63,1712.75,1284.82,1028.06
DiSul-17,5137.23,2569.12,1713.08,1285.06,1028.25
PO-CHH-reduced,5137.25,2569.13,1713.09,1285.07,1028.26
DiSul-19,5139.28,2570.15,1713.77,1285.58,1028.66
DiSul-17,5142.41,2571.71,1714.81,1286.36,1029.29
DiSul-17,5143.4,2572.2,1715.14,1286.6,1029.49
DiSul-19,5149.27,2575.14,1717.09,1288.07,1030.66
DiSul-19,5150.25,2575.63,1717.42,1288.32,1030.86
SG-CHH-pyro-Q-reduced,5153.25,2577.13,1718.42,1289.07,1031.46
DiSul-25,5154.26,2577.63,1718.76,1289.32,1031.66
DiSul-27,5156.31,2578.66,1719.44,1289.83,1032.07
DiSul-17,5160.42,2580.72,1720.81,1290.86,1032.89
SG-CHH-pyro-Q-reduced,5163.23,2582.12,1721.75,1291.56,1033.45
SG-CHH-pyro-Q-reduced,5164.22,2582.61,1722.08,1291.81,1033.65
DiSul-27,5166.3,2583.65,1722.77,1292.33,1034.07
DiSul-1,5166.58,2583.8,1722.87,1292.4,1034.12
DiSul-19,5167.28,2584.14,1723.1,1292.58,1034.26
DiSul-3,5167.32,2584.16,1723.11,1292.58,1034.27
DiSul-1,5167.57,2584.29,1723.19,1292.65,1034.32
DiSul-1,5169.24,2585.12,1723.75,1293.07,1034.65
SG-CHH-reduced,5170.28,2585.64,1724.1,1293.32,1034.86
SG-CHH-reduced,5180.26,2590.63,1727.43,1295.82,1036.86
SG-CHH-pyro-Q-reduced,5181.24,2591.13,1727.75,1296.07,1037.06
DiSul-21,5181.34,2591.17,1727.78,1296.09,1037.07
DiSul-21,5182.32,2591.66,1728.11,1296.34,1037.27
DiSul-27,5184.31,2592.66,1728.77,1296.83,1037.67
DiSul-3,5184.34,2592.68,1728.79,1296.84,1037.67
DiSul-1,5184.59,2592.8,1728.87,1296.9,1037.72
DiSul-1,5186.27,2593.64,1729.43,1297.32,1038.06
PO-CHH-reduced,5187.38,2594.2,1729.8,1297.6,1038.28
PO-CHH-reduced,5188.37,2594.69,1730.13,1297.85,1038.48
PO-CHH-pyro-Q-reduced,5190.23,2595.62,1730.75,1298.31,1038.85
DiSul-5,5192.46,2596.73,1731.49,1298.87,1039.3
DiSul-5,5193.44,2597.22,1731.82,1299.12,1039.49
DiSul-3,5194.33,2597.67,1732.11,1299.34,1039.67
DiSul-3,5195.31,2598.16,1732.44,1299.58,1039.87
DiSul-1,5196.25,2598.63,1732.76,1299.82,1040.06
DiSul-1,5197.24,2599.12,1733.08,1300.06,1040.25
SG-CHH-reduced,5198.27,2599.64,1733.43,1300.32,1040.46
SG-CHH-pyro-Q-reduced,5198.5,2599.76,1733.51,1300.38,1040.51
DiSul-21,5199.35,2600.18,1733.79,1300.59,1040.68
SG-CHH-pyro-Q-reduced,5199.49,2600.25,1733.83,1300.63,1040.7
DiSul-11,5201.37,2601.19,1734.46,1301.1,1041.08
DiSul-9,5203.29,2602.15,1735.1,1301.58,1041.47
PO-CHH-reduced,5205.39,2603.2,1735.8,1302.1,1041.88
DiSul-3,5205.51,2603.26,1735.84,1302.13,1041.91
DiSul-3,5206.49,2603.75,1736.17,1302.38,1042.1
PO-CHH-reduced,5207.26,2604.13,1736.43,1302.57,1042.26
DiSul-5,5210.47,2605.74,1737.49,1303.37,1042.9
DiSul-11,5211.35,2606.18,1737.79,1303.59,1043.08
DiSul-3,5212.34,2606.67,1738.12,1303.84,1043.27
DiSul-9,5213.28,2607.14,1738.43,1304.08,1043.46
DiSul-1,5214.26,2607.64,1738.76,1304.32,1043.66
SG-CHH-pyro-Q-reduced,5216.51,2608.76,1739.51,1304.88,1044.11
PO-CHH-pyro-Q-reduced,5217.24,2609.13,1739.75,1305.07,1044.26
PO-CHH-pyro-Q-reduced,5218.23,2609.62,1740.08,1305.31,1044.45
DiSul-17,5223.25,2612.13,1741.76,1306.57,1045.46
DiSul-3,5223.52,2612.26,1741.84,1306.64,1045.51
PO-CHH-reduced,5224.29,2612.65,1742.1,1306.83,1045.66
DiSul-11,5229.36,2615.19,1743.79,1308.1,1046.68
DiSul-9,5231.29,2616.15,1744.43,1308.58,1047.06
PO-CHH-reduced,5234.27,2617.64,1745.43,1309.32,1047.66
PO-CHH-reduced,5235.25,2618.13,1745.76,1309.57,1047.86
DiSul-17,5240.28,2620.64,1747.43,1310.83,1048.86
DiSul-18,5243.41,2622.21,1748.47,1311.61,1049.49
DiSul-18,5244.39,2622.7,1748.8,1311.85,1049.68
DiSul-17,5250.26,2625.64,1750.76,1313.32,1050.86
SG-CHH-pyro-Q-reduced,5250.27,2625.64,1750.76,1313.32,1050.86
DiSul-17,5251.25,2626.13,1751.09,1313.57,1051.06
PO-CHH-reduced,5252.28,2626.64,1751.43,1313.83,1051.26
DiSul-19,5253.3,2627.15,1751.77,1314.08,1051.47
DiSul-25,5257.3,2629.16,1753.11,1315.08,1052.27
DiSul-17,5257.44,2629.22,1753.15,1315.12,1052.29
DiSul-17,5258.42,2629.72,1753.48,1315.36,1052.49
DiSul-18,5261.42,2631.21,1754.48,1316.11,1053.09
DiSul-25,5267.29,2634.15,1756.43,1317.58,1054.26
SG-CHH-pyro-Q-reduced,5267.29,2634.15,1756.44,1317.58,1054.26
DiSul-1,5267.58,2634.29,1756.53,1317.65,1054.32
DiSul-17,5268.27,2634.64,1756.76,1317.82,1054.46
DiSul-1,5268.31,2634.66,1756.77,1317.83,1054.47
DiSul-1,5268.56,2634.78,1756.86,1317.9,1054.52
DiSul-19,5270.32,2635.67,1757.45,1318.34,1054.87
DiSul-17,5275.45,2638.23,1759.15,1319.62,1055.9
SG-CHH-pyro-Q-reduced,5277.28,2639.14,1759.76,1320.08,1056.26
SG-CHH-pyro-Q-reduced,5278.26,2639.63,1760.09,1320.32,1056.46
DiSul-19,5280.31,2640.66,1760.77,1320.83,1056.87
DiSul-3,5280.4,2640.7,1760.81,1320.86,1056.89
DiSul-19,5281.29,2641.15,1761.1,1321.08,1057.06
SG-CHH-reduced,5284.32,2642.66,1762.11,1321.84,1057.67
DiSul-25,5285.3,2643.15,1762.44,1322.08,1057.87
DiSul-1,5285.34,2643.17,1762.45,1322.09,1057.87
DiSul-1,5285.59,2643.3,1762.53,1322.15,1057.92
DiSul-27,5287.35,2644.18,1763.12,1322.59,1058.28
SG-CHH-reduced,5294.3,2647.66,1765.44,1324.33,1059.67
SG-CHH-pyro-Q-reduced,5295.29,2648.15,1765.77,1324.58,1059.86
DiSul-1,5295.32,2648.16,1765.78,1324.59,1059.87
DiSul-1,5296.3,2648.66,1766.11,1324.83,1060.07
DiSul-27,5297.34,2649.17,1766.45,1325.09,1060.27
DiSul-3,5297.43,2649.22,1766.48,1325.11,1060.29
DiSul-19,5298.32,2649.66,1766.78,1325.34,1060.47
DiSul-9,5302.36,2651.69,1768.13,1326.35,1061.28
PO-CHH-pyro-Q-reduced,5304.28,2652.64,1768.76,1326.82,1061.66
DiSul-5,5306.5,2653.75,1769.51,1327.38,1062.11
DiSul-3,5307.41,2654.21,1769.81,1327.61,1062.29
DiSul-5,5307.48,2654.25,1769.83,1327.63,1062.3
DiSul-3,5308.39,2654.7,1770.14,1327.85,1062.49
SG-CHH-reduced,5312.31,2656.66,1771.44,1328.83,1063.27
DiSul-9,5312.35,2656.68,1771.45,1328.84,1063.28
SG-CHH-pyro-Q-reduced,5312.55,2656.78,1771.52,1328.89,1063.32
DiSul-1,5313.33,2657.17,1771.78,1329.09,1063.47
SG-CHH-pyro-Q-reduced,5313.53,2657.27,1771.85,1329.14,1063.51
DiSul-11,5314.45,2657.73,1772.16,1329.37,1063.7
DiSul-27,5315.35,2658.18,1772.45,1329.59,1063.88
PO-CHH-reduced,5321.3,2661.16,1774.44,1331.08,1065.07
DiSul-11,5324.44,2662.72,1775.48,1331.87,1065.69
DiSul-5,5324.51,2662.76,1775.51,1331.88,1065.71
DiSul-3,5325.42,2663.21,1775.81,1332.11,1065.89
DiSul-9,5330.36,2665.68,1777.46,1333.35,1066.88
SG-CHH-pyro-Q-reduced,5330.56,2665.78,1777.52,1333.4,1066.92
PO-CHH-pyro-Q-reduced,5331.29,2666.15,1777.77,1333.58,1067.06
PO-CHH-pyro-Q-reduced,5332.27,2666.64,1778.1,1333.82,1067.26
PO-CHH-reduced,5338.33,2669.67,1780.11,1335.34,1068.47
DiSul-11,5342.45,2671.73,1781.49,1336.37,1069.3
DiSul-21,5344.4,2672.7,1782.14,1336.86,1069.69
DiSul-21,5345.38,2673.2,1782.47,1337.1,1069.88
PO-CHH-reduced,5348.31,2674.66,1783.44,1337.83,1070.47
PO-CHH-reduced,5349.3,2675.15,1783.77,1338.08,1070.67
PO-CHH-reduced,5350.45,2675.73,1784.15,1338.37,1070.9
PO-CHH-reduced,5351.43,2676.22,1784.48,1338.61,1071.09
DiSul-17,5354.29,2677.65,1785.44,1339.33,1071.66
DiSul-18,5358.43,2679.72,1786.82,1340.36,1072.49
DiSul-18,5359.42,2680.21,1787.14,1340.61,1072.69
DiSul-21,5362.41,2681.71,1788.14,1341.36,1073.29
PO-CHH-reduced,5366.32,2683.67,1789.45,1342.34,1074.07
PO-CHH-reduced,5368.46,2684.73,1790.16,1342.87,1074.5
DiSul-2,5368.57,2684.79,1790.19,1342.9,1074.52
DiSul-2,5369.55,2685.28,1790.52,1343.14,1074.72
DiSul-17,5371.32,2686.16,1791.11,1343.59,1075.07
DiSul-17,5372.47,2686.74,1791.49,1343.87,1075.3
DiSul-17,5373.45,2687.23,1791.82,1344.12,1075.5
DiSul-18,5376.44,2688.73,1792.82,1344.87,1076.09
DiSul-17,5381.3,2691.16,1794.44,1346.08,1077.07
SG-CHH-pyro-Q-reduced,5381.31,2691.16,1794.44,1346.08,1077.07
DiSul-1,5381.39,2691.2,1794.47,1346.1,1077.08
DiSul-17,5382.29,2691.65,1794.77,1346.33,1077.26
DiSul-1,5382.6,2691.81,1794.87,1346.41,1077.33
DiSul-1,5383.59,2692.3,1795.2,1346.65,1077.52
DiSul-2,5386.58,2693.79,1796.2,1347.4,1078.12
DiSul-25,5388.34,2694.68,1796.79,1347.84,1078.48
DiSul-17,5390.48,2695.74,1797.5,1348.37,1078.9
DiSul-25,5398.33,2699.67,1800.11,1350.34,1080.47
SG-CHH-pyro-Q-reduced,5398.33,2699.67,1800.12,1350.34,1080.47
DiSul-1,5398.42,2699.71,1800.15,1350.36,1080.49
DiSul-17,5399.31,2700.16,1800.44,1350.58,1080.67
DiSul-19,5400.37,2700.69,1800.79,1350.85,1080.88
DiSul-1,5400.61,2700.81,1800.88,1350.91,1080.93
SG-CHH-pyro-Q-reduced,5408.32,2704.66,1803.44,1352.84,1082.47
DiSul-1,5408.4,2704.71,1803.47,1352.86,1082.49
SG-CHH-pyro-Q-reduced,5409.3,2705.15,1803.77,1353.08,1082.67
DiSul-1,5409.39,2705.2,1803.8,1353.1,1082.68
SG-CHH-reduced,5415.36,2708.18,1805.79,1354.6,1083.88
DiSul-9,5415.45,2708.23,1805.82,1354.62,1083.9
DiSul-25,5416.34,2708.67,1806.12,1354.84,1084.07
DiSul-19,5417.39,2709.2,1806.47,1355.1,1084.28
SG-CHH-reduced,5425.34,2713.18,1809.12,1357.09,1085.87
DiSul-9,5425.43,2713.22,1809.15,1357.11,1085.89
SG-CHH-pyro-Q-reduced,5426.33,2713.67,1809.45,1357.34,1086.07
DiSul-1,5426.41,2713.71,1809.48,1357.36,1086.09
DiSul-19,5427.38,2714.19,1809.8,1357.6,1086.28
DiSul-19,5428.36,2714.68,1810.13,1357.85,1086.48
DiSul-27,5434.42,2717.71,1812.15,1359.36,1087.69
PO-CHH-pyro-Q-reduced,5435.32,2718.16,1812.44,1359.59,1087.87
DiSul-3,5436.5,2718.75,1812.84,1359.88,1088.11
SG-CHH-reduced,5443.35,2722.18,1815.12,1361.59,1089.48
DiSul-9,5443.44,2722.22,1815.15,1361.62,1089.49
DiSul-27,5444.4,2722.71,1815.47,1361.86,1089.69
DiSul-19,5445.39,2723.2,1815.8,1362.1,1089.88
PO-CHH-reduced,5452.34,2726.68,1818.12,1363.84,1091.27
PO-CHH-reduced,5453.46,2727.23,1818.49,1364.12,1091.5
DiSul-3,5453.53,2727.27,1818.51,1364.14,1091.51
PO-CHH-reduced,5454.44,2727.72,1818.82,1364.37,1091.69
DiSul-21,5459.43,2730.22,1820.48,1365.61,1092.69
DiSul-21,5460.41,2730.71,1820.81,1365.86,1092.89
PO-CHH-pyro-Q-reduced,5462.33,2731.67,1821.45,1366.34,1093.27
DiSul-27,5462.41,2731.71,1821.48,1366.36,1093.29
PO-CHH-pyro-Q-reduced,5463.31,2732.16,1821.78,1366.58,1093.47
DiSul-3,5463.51,2732.26,1821.84,1366.63,1093.51
DiSul-3,5464.5,2732.75,1822.17,1366.88,1093.71
PO-CHH-reduced,5469.37,2735.19,1823.8,1368.1,1094.68
DiSul-5,5469.56,2735.29,1823.86,1368.15,1094.72
DiSul-5,5470.55,2735.78,1824.19,1368.39,1094.92
DiSul-11,5470.55,2735.78,1824.19,1368.39,1094.92
PO-CHH-reduced,5471.47,2736.24,1824.49,1368.62,1095.1
DiSul-17,5473.46,2737.23,1825.16,1369.12,1095.5
DiSul-17,5474.44,2737.73,1825.49,1369.37,1095.69
SG-CHH-pyro-Q-reduced,5475.61,2738.31,1825.88,1369.66,1095.93
SG-CHH-pyro-Q-reduced,5476.59,2738.8,1826.2,1369.9,1096.13
DiSul-21,5477.44,2739.22,1826.48,1370.11,1096.29
PO-CHH-reduced,5479.35,2740.18,1827.12,1370.59,1096.68
PO-CHH-reduced,5480.34,2740.67,1827.45,1370.84,1096.87
SG-CHH-pyro-Q-reduced,5480.37,2740.69,1827.46,1370.85,1096.88
DiSul-11,5480.54,2740.77,1827.52,1370.89,1096.91
DiSul-3,5481.52,2741.27,1827.85,1371.14,1097.11
DiSul-2,5483.6,2742.3,1828.54,1371.65,1097.53
DiSul-2,5484.58,2742.79,1828.87,1371.9,1097.72
DiSul-5,5487.57,2744.29,1829.86,1372.65,1098.32
DiSul-17,5491.47,2746.24,1831.16,1373.62,1099.1
SG-CHH-pyro-Q-reduced,5493.62,2747.31,1831.88,1374.16,1099.53
PO-CHH-reduced,5497.36,2749.19,1833.13,1375.1,1100.28
SG-CHH-pyro-Q-reduced,5497.4,2749.2,1833.14,1375.11,1100.29
DiSul-1,5497.63,2749.32,1833.22,1375.16,1100.33
DiSul-11,5498.55,2749.78,1833.52,1375.39,1100.52
DiSul-1,5498.61,2749.81,1833.54,1375.41,1100.53
DiSul-17,5501.36,2751.18,1834.46,1376.1,1101.08
DiSul-2,5501.61,2751.31,1834.54,1376.16,1101.13
SG-CHH-pyro-Q-reduced,5507.39,2754.2,1836.47,1377.6,1102.28
SG-CHH-pyro-Q-reduced,5508.37,2754.69,1836.8,1377.85,1102.48
SG-CHH-reduced,5514.43,2757.72,1838.81,1379.36,1103.69
DiSul-1,5515.64,2758.32,1839.22,1379.67,1103.93
DiSul-17,5518.39,2759.7,1840.13,1380.35,1104.48
SG-CHH-reduced,5524.41,2762.71,1842.14,1381.86,1105.69
SG-CHH-pyro-Q-reduced,5525.4,2763.2,1842.47,1382.1,1105.89
DiSul-17,5528.37,2764.69,1843.46,1382.85,1106.48
DiSul-17,5529.36,2765.18,1843.79,1383.09,1106.68
DiSul-19,5529.41,2765.21,1843.81,1383.11,1106.69
DiSul-25,5535.41,2768.21,1845.81,1384.61,1107.89
DiSul-1,5537.49,2769.25,1846.5,1385.13,1108.31
SG-CHH-reduced,5542.42,2771.72,1848.15,1386.36,1109.29
DiSul-25,5545.4,2773.2,1849.14,1387.11,1109.89
DiSul-17,5546.38,2773.69,1849.47,1387.35,1110.08
DiSul-19,5546.44,2773.72,1849.48,1387.36,1110.09
DiSul-1,5554.52,2777.76,1852.18,1389.39,1111.71
DiSul-19,5556.42,2778.71,1852.81,1389.86,1112.09
DiSul-19,5557.4,2779.21,1853.14,1390.11,1112.29
DiSul-25,5563.41,2782.21,1855.14,1391.61,1113.49
DiSul-27,5563.46,2782.24,1855.16,1391.62,1113.5
DiSul-1,5564.51,2782.76,1855.51,1391.88,1113.71
DiSul-3,5564.56,2782.78,1855.53,1391.9,1113.72
DiSul-1,5565.49,2783.25,1855.83,1392.13,1113.9
PO-CHH-pyro-Q-reduced,5566.36,2783.68,1856.12,1392.35,1114.08
PO-CHH-reduced,5568.48,2784.74,1856.83,1392.88,1114.5
PO-CHH-reduced,5569.47,2785.24,1857.16,1393.12,1114.7
DiSul-9,5571.55,2786.28,1857.85,1393.64,1115.12
DiSul-17,5572.53,2786.77,1858.18,1393.89,1115.31
DiSul-27,5573.45,2787.23,1858.49,1394.12,1115.5
DiSul-17,5573.51,2787.26,1858.51,1394.13,1115.51
DiSul-19,5574.43,2787.72,1858.82,1394.36,1115.69
DiSul-20,5574.45,2787.73,1858.82,1394.37,1115.7
DiSul-20,5575.44,2788.22,1859.15,1394.62,1115.89
SG-CHH-pyro-Q-reduced,5578.62,2789.81,1860.21,1395.41,1116.53
SG-CHH-pyro-Q-reduced,5579.6,2790.31,1860.54,1395.66,1116.73
DiSul-9,5581.53,2791.27,1861.18,1396.14,1117.11
DiSul-3,5581.59,2791.3,1861.2,1396.15,1117.12
DiSul-1,5582.52,2791.76,1861.51,1396.38,1117.31
PO-CHH-reduced,5583.38,2792.2,1861.8,1396.6,1117.48
DiSul-5,5584.59,2792.8,1862.2,1396.9,1117.72
DiSul-5,5585.57,2793.29,1862.53,1397.15,1117.92
PO-CHH-reduced,5586.49,2793.75,1862.84,1397.38,1118.1
DiSul-17,5590.54,2795.77,1864.18,1398.39,1118.91
DiSul-27,5591.46,2796.23,1864.49,1398.62,1119.1
DiSul-3,5591.57,2796.29,1864.53,1398.65,1119.12
DiSul-20,5592.46,2796.74,1864.83,1398.87,1119.3
DiSul-3,5592.55,2796.78,1864.86,1398.89,1119.32
PO-CHH-pyro-Q-reduced,5593.37,2797.19,1865.13,1399.1,1119.48
SG-CHH-pyro-Q-reduced,5593.46,2797.23,1865.16,1399.12,1119.5
PO-CHH-pyro-Q-reduced,5594.35,2797.68,1865.46,1399.34,1119.68
SG-CHH-pyro-Q-reduced,5596.63,2798.82,1866.22,1399.91,1120.13
DiSul-11,5598.61,2799.81,1866.88,1400.41,1120.53
DiSul-1,5598.62,2799.82,1866.88,1400.41,1120.53
DiSul-9,5599.54,2800.28,1867.19,1400.64,1120.71
DiSul-1,5599.61,2800.31,1867.21,1400.66,1120.73
PO-CHH-reduced,5600.41,2800.71,1867.48,1400.86,1120.89
DiSul-5,5602.6,2801.8,1868.21,1401.41,1121.33
DiSul-11,5608.6,2804.8,1870.2,1402.91,1122.53
DiSul-3,5609.58,2805.29,1870.53,1403.15,1122.72
PO-CHH-reduced,5610.39,2805.7,1870.8,1403.35,1122.89
SG-CHH-pyro-Q-reduced,5610.49,2805.75,1870.83,1403.38,1122.9
PO-CHH-reduced,5611.38,2806.19,1871.13,1403.6,1123.08
DiSul-1,5616.63,2808.82,1872.88,1404.91,1124.13
SG-CHH-pyro-Q-reduced,5620.47,2810.74,1874.16,1405.87,1124.9
SG-CHH-pyro-Q-reduced,5621.45,2811.23,1874.49,1406.12,1125.1
DiSul-11,5626.61,2813.81,1876.21,1407.41,1126.13
SG-CHH-reduced,5627.51,2814.26,1876.51,1407.63,1126.31
PO-CHH-reduced,5628.41,2814.71,1876.81,1407.86,1126.49
DiSul-17,5630.4,2815.71,1877.47,1408.36,1126.89
DiSul-19,5630.46,2815.73,1877.49,1408.37,1126.9
SG-CHH-reduced,5637.5,2819.25,1879.84,1410.13,1128.31
SG-CHH-pyro-Q-reduced,5638.48,2819.74,1880.17,1410.38,1128.5
DiSul-17,5647.43,2824.22,1883.15,1412.61,1130.29
DiSul-19,5647.48,2824.25,1883.17,1412.63,1130.3
SG-CHH-reduced,5655.51,2828.26,1885.84,1414.63,1131.91
DiSul-17,5657.41,2829.21,1886.48,1415.11,1132.29
DiSul-19,5657.47,2829.24,1886.49,1415.12,1132.3
DiSul-17,5658.4,2829.7,1886.8,1415.36,1132.49
DiSul-19,5658.45,2829.73,1886.82,1415.37,1132.5
DiSul-25,5664.46,2832.73,1888.82,1416.87,1133.7
DiSul-27,5664.51,2832.76,1888.84,1416.88,1133.71
DiSul-1,5665.55,2833.28,1889.19,1417.14,1133.92
DiSul-20,5673.52,2837.26,1891.85,1419.14,1135.51
DiSul-25,5674.44,2837.72,1892.15,1419.37,1135.69
DiSul-27,5674.49,2837.75,1892.17,1419.38,1135.71
DiSul-20,5674.51,2837.76,1892.17,1419.38,1135.71
DiSul-17,5675.42,2838.22,1892.48,1419.61,1135.89
DiSul-19,5675.48,2838.24,1892.5,1419.63,1135.9
DiSul-1,5682.58,2841.79,1894.87,1421.4,1137.32
PO-CHH-reduced,5683.51,2842.26,1895.17,1421.63,1137.51
PO-CHH-reduced,5684.49,2842.75,1895.5,1421.88,1137.7
DiSul-20,5691.53,2846.27,1897.85,1423.64,1139.11
DiSul-25,5692.45,2846.73,1898.16,1423.87,1139.3
DiSul-27,5692.5,2846.76,1898.17,1423.88,1139.31
DiSul-1,5692.56,2846.79,1898.19,1423.9,1139.32
DiSul-1,5693.55,2847.28,1898.52,1424.14,1139.52
SG-CHH-pyro-Q-reduced,5693.65,2847.33,1898.55,1424.17,1139.54
SG-CHH-pyro-Q-reduced,5694.63,2847.82,1898.88,1424.41,1139.73
DiSul-1,5697.69,2849.35,1899.9,1425.18,1140.34
DiSul-1,5698.68,2849.84,1900.23,1425.42,1140.54
DiSul-9,5699.61,2850.31,1900.54,1425.66,1140.73
DiSul-4,5699.62,2850.31,1900.54,1425.66,1140.73
DiSul-4,5700.6,2850.8,1900.87,1425.91,1140.93
PO-CHH-reduced,5701.52,2851.26,1901.18,1426.14,1141.11
DiSul-17,5709.59,2855.3,1903.87,1428.15,1142.72
DiSul-9,5709.59,2855.3,1903.87,1428.15,1142.72
DiSul-17,5710.57,2855.79,1904.2,1428.4,1142.92
DiSul-1,5710.57,2855.79,1904.2,1428.4,1142.92
SG-CHH-pyro-Q-reduced,5711.66,2856.33,1904.56,1428.67,1143.14
PO-CHH-pyro-Q-reduced,5713.43,2857.22,1905.15,1429.11,1143.49
DiSul-1,5715.7,2858.36,1905.91,1429.68,1143.95
DiSul-4,5717.63,2859.32,1906.55,1430.16,1144.33
DiSul-17,5727.6,2864.3,1909.87,1432.66,1146.33
DiSul-9,5727.6,2864.3,1909.87,1432.66,1146.33
PO-CHH-reduced,5730.45,2865.73,1910.82,1433.37,1146.9
DiSul-17,5731.45,2866.23,1911.16,1433.62,1147.1
PO-CHH-pyro-Q-reduced,5740.44,2870.72,1914.15,1435.86,1148.89
PO-CHH-pyro-Q-reduced,5741.42,2871.21,1914.48,1436.11,1149.09
PO-CHH-reduced,5747.48,2874.24,1916.5,1437.63,1150.3
DiSul-17,5748.48,2874.74,1916.83,1437.88,1150.5
SG-CHH-pyro-Q-reduced,5749.56,2875.28,1917.19,1438.15,1150.72
PO-CHH-reduced,5757.46,2879.24,1919.83,1440.12,1152.3
PO-CHH-reduced,5758.45,2879.73,1920.15,1440.37,1152.5
DiSul-17,5758.46,2879.73,1920.16,1440.37,1152.5
DiSul-17,5759.45,2880.23,1920.49,1440.62,1152.7
DiSul-25,5765.5,2883.26,1922.51,1442.13,1153.91
SG-CHH-pyro-Q-reduced,5766.59,2883.8,1922.87,1442.4,1154.12
PO-CHH-reduced,5775.47,2888.24,1925.83,1444.62,1155.9
DiSul-25,5775.49,2888.25,1925.83,1444.63,1155.9
DiSul-17,5776.47,2888.74,1926.16,1444.87,1156.1
SG-CHH-pyro-Q-reduced,5776.57,2888.79,1926.2,1444.9,1156.12
SG-CHH-pyro-Q-reduced,5777.55,2889.28,1926.52,1445.14,1156.32
SG-CHH-reduced,5783.61,2892.31,1928.54,1446.66,1157.53
PO-CHH-reduced,5786.52,2893.76,1929.51,1447.39,1158.11
PO-CHH-reduced,5787.5,2894.25,1929.84,1447.63,1158.31
DiSul-25,5793.5,2897.25,1931.84,1449.13,1159.51
SG-CHH-reduced,5793.6,2897.3,1931.87,1449.16,1159.53
SG-CHH-pyro-Q-reduced,5794.58,2897.79,1932.2,1449.4,1159.72
DiSul-1,5796.59,2898.8,1932.87,1449.9,1160.12
DiSul-4,5798.69,2899.85,1933.57,1450.43,1160.54
DiSul-4,5799.67,2900.34,1933.89,1450.67,1160.74
PO-CHH-reduced,5804.53,2902.77,1935.51,1451.89,1161.71
SG-CHH-pyro-Q-reduced,5808.67,2904.84,1936.9,1452.92,1162.54
SG-CHH-pyro-Q-reduced,5809.66,2905.33,1937.22,1453.17,1162.74
DiSul-20,5810.58,2905.79,1937.53,1453.4,1162.92
DiSul-20,5811.56,2906.29,1937.86,1453.65,1163.12
SG-CHH-reduced,5811.61,2906.31,1937.87,1453.66,1163.13
DiSul-1,5813.62,2907.31,1938.55,1454.16,1163.53
DiSul-4,5816.7,2908.85,1939.57,1454.93,1164.15
DiSul-1,5823.6,2912.31,1941.87,1456.66,1165.53
DiSul-1,5824.59,2912.8,1942.2,1456.9,1165.72
SG-CHH-pyro-Q-reduced,5826.68,2913.85,1942.9,1457.43,1166.14
DiSul-20,5828.59,2914.8,1943.54,1457.9,1166.52
DiSul-17,5830.52,2915.76,1944.18,1458.39,1166.91
DiSul-9,5830.65,2915.83,1944.22,1458.42,1166.94
DiSul-1,5834.75,2917.88,1945.59,1459.44,1167.76
DiSul-1,5835.73,2918.37,1945.92,1459.69,1167.95
DiSul-17,5838.63,2919.82,1946.88,1460.41,1168.53
DiSul-17,5839.61,2920.31,1947.21,1460.66,1168.73
DiSul-9,5840.63,2920.82,1947.55,1460.91,1168.93
DiSul-1,5841.61,2921.31,1947.88,1461.16,1169.13
PO-CHH-pyro-Q-reduced,5842.47,2921.74,1948.16,1461.37,1169.3
DiSul-17,5847.55,2924.28,1949.85,1462.64,1170.32
DiSul-1,5852.76,2926.88,1951.59,1463.95,1171.36
DiSul-17,5856.64,2928.82,1952.89,1464.92,1172.13
DiSul-17,5857.53,2929.27,1953.18,1465.14,1172.31
DiSul-17,5858.51,2929.76,1953.51,1465.38,1172.51
DiSul-9,5858.64,2929.82,1953.55,1465.42,1172.53
PO-CHH-reduced,5859.49,2930.25,1953.84,1465.63,1172.71
DiSul-25,5864.57,2932.79,1955.53,1466.9,1173.72
PO-CHH-pyro-Q-reduced,5869.48,2935.24,1957.16,1468.13,1174.7
PO-CHH-pyro-Q-reduced,5870.46,2935.74,1957.49,1468.37,1174.9
DiSul-25,5874.56,2937.78,1958.86,1469.39,1175.72
